record_type,event_id,sent_at_unix_ms,user_id,received_at_unix_ms,latency_ms
not_delivered,7451348327368492729,1776539880526,follower_c_37,,
not_delivered,7451348327368492729,1776539880526,follower_c_15,,
not_delivered,7451348327368492729,1776539880526,follower_c_17,,
not_delivered,7451348327368492729,1776539880526,follower_c_1,,
not_delivered,7451348327368492729,1776539880526,follower_c_21,,
not_delivered,7451348327368492729,1776539880526,follower_c_4,,
not_delivered,7451348327368492729,1776539880526,follower_c_2,,
not_delivered,7451348327368492729,1776539880526,follower_c_50,,
not_delivered,7451348327368492729,1776539880526,follower_c_9,,
not_delivered,7451348327368492729,1776539880526,follower_c_43,,
not_delivered,7451348327368492729,1776539880526,follower_c_27,,
not_delivered,7451348327368492729,1776539880526,follower_c_40,,
not_delivered,7451348327368492729,1776539880526,follower_c_12,,
not_delivered,7451348327368492729,1776539880526,follower_c_31,,
not_delivered,7451348327368492729,1776539880526,follower_c_28,,
not_delivered,7451348327368492729,1776539880526,follower_c_33,,
not_delivered,7451348327368492729,1776539880526,follower_c_11,,
not_delivered,7451348327368492729,1776539880526,follower_c_16,,
not_delivered,7451348327368492729,1776539880526,follower_c_25,,
not_delivered,7451348327368492729,1776539880526,follower_c_3,,
not_delivered,7451348327368492729,1776539880526,follower_c_42,,
not_delivered,7451348327368492729,1776539880526,follower_c_10,,
not_delivered,7451348327368492729,1776539880526,follower_c_45,,
not_delivered,7451348327368492729,1776539880526,follower_c_18,,
not_delivered,7451348327368492729,1776539880526,follower_c_46,,
not_delivered,7451348327368492729,1776539880526,follower_c_6,,
not_delivered,7451348327368492729,1776539880526,follower_c_39,,
not_delivered,7451348327368492729,1776539880526,follower_c_13,,
not_delivered,7451348327368492729,1776539880526,follower_c_24,,
not_delivered,7451348327368492729,1776539880526,follower_c_32,,
not_delivered,7451348327368492729,1776539880526,follower_c_47,,
not_delivered,7451348327368492729,1776539880526,follower_c_49,,
not_delivered,7451348327368492729,1776539880526,follower_c_20,,
not_delivered,7451348327368492729,1776539880526,follower_c_8,,
not_delivered,7451348327368492729,1776539880526,follower_c_35,,
not_delivered,7451348327368492729,1776539880526,follower_c_48,,
not_delivered,7451348327368492729,1776539880526,follower_c_30,,
not_delivered,7451348327368492729,1776539880526,follower_c_38,,
not_delivered,7451348327368492729,1776539880526,follower_c_22,,
not_delivered,7451348327368492729,1776539880526,follower_c_34,,
not_delivered,7451348327368492729,1776539880526,follower_c_14,,
not_delivered,7451348329465644730,1776539881026,follower_c_33,,
not_delivered,7451348329465644730,1776539881026,follower_c_43,,
not_delivered,7451348329465644730,1776539881026,follower_c_11,,
not_delivered,7451348329465644730,1776539881026,follower_c_39,,
not_delivered,7451348329465644730,1776539881026,follower_c_50,,
not_delivered,7451348329465644730,1776539881026,follower_c_14,,
not_delivered,7451348329465644730,1776539881026,follower_c_26,,
not_delivered,7451348329465644730,1776539881026,follower_c_19,,
not_delivered,7451348329465644730,1776539881026,follower_c_1,,
not_delivered,7451348329465644730,1776539881026,follower_c_22,,
not_delivered,7451348329465644730,1776539881026,follower_c_31,,
not_delivered,7451348329465644730,1776539881026,follower_c_47,,
not_delivered,7451348329465644730,1776539881026,follower_c_24,,
not_delivered,7451348329465644730,1776539881026,follower_c_40,,
not_delivered,7451348329465644730,1776539881026,follower_c_35,,
not_delivered,7451348329465644730,1776539881026,follower_c_41,,
not_delivered,7451348329465644730,1776539881026,follower_c_34,,
not_delivered,7451348329465644730,1776539881026,follower_c_3,,
not_delivered,7451348329465644730,1776539881026,follower_c_5,,
not_delivered,7451348329465644730,1776539881026,follower_c_4,,
not_delivered,7451348329465644730,1776539881026,follower_c_29,,
not_delivered,7451348329465644730,1776539881026,follower_c_45,,
not_delivered,7451348329465644730,1776539881026,follower_c_48,,
not_delivered,7451348329465644730,1776539881026,follower_c_23,,
not_delivered,7451348329465644730,1776539881026,follower_c_10,,
not_delivered,7451348329465644730,1776539881026,follower_c_18,,
not_delivered,7451348329465644730,1776539881026,follower_c_37,,
not_delivered,7451348329465644730,1776539881026,follower_c_6,,
not_delivered,7451348329465644730,1776539881026,follower_c_25,,
not_delivered,7451348329465644730,1776539881026,follower_c_21,,
not_delivered,7451348329465644730,1776539881026,follower_c_42,,
not_delivered,7451348329465644730,1776539881026,follower_c_38,,
not_delivered,7451348329465644730,1776539881026,follower_c_44,,
not_delivered,7451348329465644730,1776539881026,follower_c_49,,
not_delivered,7451348329465644730,1776539881026,follower_c_20,,
not_delivered,7451348329465644730,1776539881026,follower_c_7,,
not_delivered,7451348329465644730,1776539881026,follower_c_2,,
not_delivered,7451348329465644730,1776539881026,follower_c_8,,
not_delivered,7451348329465644730,1776539881026,follower_c_27,,
not_delivered,7451348329465644730,1776539881026,follower_c_12,,
not_delivered,7451348329465644730,1776539881026,follower_c_46,,
not_delivered,7451348329465644730,1776539881026,follower_c_32,,
not_delivered,7451348329465644730,1776539881026,follower_c_17,,
not_delivered,7451348329465644730,1776539881026,follower_c_28,,
not_delivered,7451348329465644730,1776539881026,follower_c_30,,
not_delivered,7451348329465644730,1776539881026,follower_c_16,,
not_delivered,7451348329465644730,1776539881026,follower_c_13,,
not_delivered,7451348329465644730,1776539881026,follower_c_36,,
not_delivered,7451348329465644730,1776539881026,follower_c_9,,
not_delivered,7451348329465644730,1776539881026,follower_c_15,,
not_delivered,7451348331575379643,1776539881530,follower_c_48,,
not_delivered,7451348331575379643,1776539881530,follower_c_44,,
not_delivered,7451348331575379643,1776539881530,follower_c_43,,
not_delivered,7451348331575379643,1776539881530,follower_c_50,,
not_delivered,7451348331575379643,1776539881530,follower_c_39,,
not_delivered,7451348331575379643,1776539881530,follower_c_22,,
not_delivered,7451348331575379643,1776539881530,follower_c_18,,
not_delivered,7451348331575379643,1776539881530,follower_c_32,,
not_delivered,7451348331575379643,1776539881530,follower_c_35,,
not_delivered,7451348331575379643,1776539881530,follower_c_20,,
not_delivered,7451348331575379643,1776539881530,follower_c_46,,
not_delivered,7451348331575379643,1776539881530,follower_c_7,,
not_delivered,7451348331575379643,1776539881530,follower_c_42,,
not_delivered,7451348331575379643,1776539881530,follower_c_10,,
not_delivered,7451348331575379643,1776539881530,follower_c_30,,
not_delivered,7451348331575379643,1776539881530,follower_c_41,,
not_delivered,7451348331575379643,1776539881530,follower_c_47,,
not_delivered,7451348331575379643,1776539881530,follower_c_38,,
not_delivered,7451348331575379643,1776539881530,follower_c_2,,
not_delivered,7451348331575379643,1776539881530,follower_c_13,,
not_delivered,7451348331575379643,1776539881530,follower_c_28,,
not_delivered,7451348331575379643,1776539881530,follower_c_19,,
not_delivered,7451348331575379643,1776539881530,follower_c_33,,
not_delivered,7451348331575379643,1776539881530,follower_c_17,,
not_delivered,7451348331575379643,1776539881530,follower_c_6,,
not_delivered,7451348331575379643,1776539881530,follower_c_4,,
not_delivered,7451348331575379643,1776539881530,follower_c_49,,
not_delivered,7451348331575379643,1776539881530,follower_c_24,,
not_delivered,7451348331575379643,1776539881530,follower_c_15,,
not_delivered,7451348331575379643,1776539881530,follower_c_26,,
not_delivered,7451348331575379643,1776539881530,follower_c_37,,
not_delivered,7451348331575379643,1776539881530,follower_c_1,,
not_delivered,7451348331575379643,1776539881530,follower_c_23,,
not_delivered,7451348331575379643,1776539881530,follower_c_34,,
not_delivered,7451348331575379643,1776539881530,follower_c_16,,
not_delivered,7451348331575379643,1776539881530,follower_c_3,,
not_delivered,7451348331575379643,1776539881530,follower_c_12,,
not_delivered,7451348331575379643,1776539881530,follower_c_9,,
not_delivered,7451348331575379643,1776539881530,follower_c_21,,
not_delivered,7451348331575379643,1776539881530,follower_c_11,,
not_delivered,7451348331575379643,1776539881530,follower_c_27,,
not_delivered,7451348331575379643,1776539881530,follower_c_45,,
not_delivered,7451348331575379643,1776539881530,follower_c_40,,
not_delivered,7451348331575379643,1776539881530,follower_c_25,,
not_delivered,7451348331575379643,1776539881530,follower_c_14,,
not_delivered,7451348331575379643,1776539881530,follower_c_29,,
not_delivered,7451348331575379643,1776539881530,follower_c_5,,
not_delivered,7451348331575379643,1776539881530,follower_c_8,,
not_delivered,7451348331575379643,1776539881530,follower_c_31,,
not_delivered,7451348331575379643,1776539881530,follower_c_36,,
not_delivered,7451348333659948732,1776539882026,follower_c_9,,
not_delivered,7451348333659948732,1776539882026,follower_c_45,,
not_delivered,7451348333659948732,1776539882026,follower_c_30,,
not_delivered,7451348333659948732,1776539882026,follower_c_25,,
not_delivered,7451348333659948732,1776539882026,follower_c_50,,
not_delivered,7451348333659948732,1776539882026,follower_c_32,,
not_delivered,7451348333659948732,1776539882026,follower_c_6,,
not_delivered,7451348333659948732,1776539882026,follower_c_44,,
not_delivered,7451348333659948732,1776539882026,follower_c_5,,
not_delivered,7451348333659948732,1776539882026,follower_c_10,,
not_delivered,7451348333659948732,1776539882026,follower_c_37,,
not_delivered,7451348333659948732,1776539882026,follower_c_31,,
not_delivered,7451348333659948732,1776539882026,follower_c_38,,
not_delivered,7451348333659948732,1776539882026,follower_c_17,,
not_delivered,7451348333659948732,1776539882026,follower_c_27,,
not_delivered,7451348333659948732,1776539882026,follower_c_43,,
not_delivered,7451348333659948732,1776539882026,follower_c_8,,
not_delivered,7451348333659948732,1776539882026,follower_c_20,,
not_delivered,7451348333659948732,1776539882026,follower_c_14,,
not_delivered,7451348333659948732,1776539882026,follower_c_24,,
not_delivered,7451348333659948732,1776539882026,follower_c_4,,
not_delivered,7451348333659948732,1776539882026,follower_c_39,,
not_delivered,7451348333659948732,1776539882026,follower_c_3,,
not_delivered,7451348333659948732,1776539882026,follower_c_21,,
not_delivered,7451348333659948732,1776539882026,follower_c_42,,
not_delivered,7451348333659948732,1776539882026,follower_c_11,,
not_delivered,7451348333659948732,1776539882026,follower_c_28,,
not_delivered,7451348333659948732,1776539882026,follower_c_40,,
not_delivered,7451348333659948732,1776539882026,follower_c_34,,
not_delivered,7451348333659948732,1776539882026,follower_c_7,,
not_delivered,7451348333659948732,1776539882026,follower_c_29,,
not_delivered,7451348333659948732,1776539882026,follower_c_2,,
not_delivered,7451348333659948732,1776539882026,follower_c_12,,
not_delivered,7451348333659948732,1776539882026,follower_c_35,,
not_delivered,7451348333659948732,1776539882026,follower_c_1,,
not_delivered,7451348333659948732,1776539882026,follower_c_41,,
not_delivered,7451348333659948732,1776539882026,follower_c_46,,
not_delivered,7451348333659948732,1776539882026,follower_c_47,,
not_delivered,7451348333659948732,1776539882026,follower_c_26,,
not_delivered,7451348333659948732,1776539882026,follower_c_23,,
not_delivered,7451348333659948732,1776539882026,follower_c_18,,
not_delivered,7451348333659948732,1776539882026,follower_c_49,,
not_delivered,7451348333659948732,1776539882026,follower_c_13,,
not_delivered,7451348333659948732,1776539882026,follower_c_19,,
not_delivered,7451348333659948732,1776539882026,follower_c_22,,
not_delivered,7451348333659948732,1776539882026,follower_c_48,,
not_delivered,7451348333659948732,1776539882026,follower_c_36,,
not_delivered,7451348333659948732,1776539882026,follower_c_16,,
not_delivered,7451348333659948732,1776539882026,follower_c_15,,
not_delivered,7451348333659948732,1776539882026,follower_c_33,,
not_delivered,7451348335752906429,1776539882530,follower_c_18,,
not_delivered,7451348335752906429,1776539882530,follower_c_21,,
not_delivered,7451348335752906429,1776539882530,follower_c_1,,
not_delivered,7451348335752906429,1776539882530,follower_c_29,,
not_delivered,7451348335752906429,1776539882530,follower_c_38,,
not_delivered,7451348335752906429,1776539882530,follower_c_14,,
not_delivered,7451348335752906429,1776539882530,follower_c_42,,
not_delivered,7451348335752906429,1776539882530,follower_c_12,,
not_delivered,7451348335752906429,1776539882530,follower_c_39,,
not_delivered,7451348335752906429,1776539882530,follower_c_46,,
not_delivered,7451348335752906429,1776539882530,follower_c_19,,
not_delivered,7451348335752906429,1776539882530,follower_c_34,,
not_delivered,7451348335752906429,1776539882530,follower_c_28,,
not_delivered,7451348335752906429,1776539882530,follower_c_43,,
not_delivered,7451348335752906429,1776539882530,follower_c_22,,
not_delivered,7451348335752906429,1776539882530,follower_c_30,,
not_delivered,7451348335752906429,1776539882530,follower_c_37,,
not_delivered,7451348335752906429,1776539882530,follower_c_49,,
not_delivered,7451348335752906429,1776539882530,follower_c_32,,
not_delivered,7451348335752906429,1776539882530,follower_c_35,,
not_delivered,7451348335752906429,1776539882530,follower_c_20,,
not_delivered,7451348335752906429,1776539882530,follower_c_47,,
not_delivered,7451348335752906429,1776539882530,follower_c_2,,
not_delivered,7451348335752906429,1776539882530,follower_c_33,,
not_delivered,7451348335752906429,1776539882530,follower_c_26,,
not_delivered,7451348335752906429,1776539882530,follower_c_40,,
not_delivered,7451348335752906429,1776539882530,follower_c_10,,
not_delivered,7451348335752906429,1776539882530,follower_c_17,,
not_delivered,7451348335752906429,1776539882530,follower_c_6,,
not_delivered,7451348335752906429,1776539882530,follower_c_11,,
not_delivered,7451348335752906429,1776539882530,follower_c_41,,
not_delivered,7451348335752906429,1776539882530,follower_c_50,,
not_delivered,7451348335752906429,1776539882530,follower_c_36,,
not_delivered,7451348335752906429,1776539882530,follower_c_23,,
not_delivered,7451348335752906429,1776539882530,follower_c_13,,
not_delivered,7451348335752906429,1776539882530,follower_c_31,,
not_delivered,7451348335752906429,1776539882530,follower_c_8,,
not_delivered,7451348335752906429,1776539882530,follower_c_44,,
not_delivered,7451348335752906429,1776539882530,follower_c_5,,
not_delivered,7451348335752906429,1776539882530,follower_c_16,,
not_delivered,7451348335752906429,1776539882530,follower_c_25,,
not_delivered,7451348335752906429,1776539882530,follower_c_27,,
not_delivered,7451348335752906429,1776539882530,follower_c_15,,
not_delivered,7451348335752906429,1776539882530,follower_c_7,,
not_delivered,7451348335752906429,1776539882530,follower_c_3,,
not_delivered,7451348335752906429,1776539882530,follower_c_24,,
not_delivered,7451348335752906429,1776539882530,follower_c_4,,
not_delivered,7451348335752906429,1776539882530,follower_c_45,,
not_delivered,7451348335752906429,1776539882530,follower_c_48,,
not_delivered,7451348335752906429,1776539882530,follower_c_9,,
not_delivered,7451348337841669822,1776539883022,follower_c_7,,
not_delivered,7451348337841669822,1776539883022,follower_c_11,,
not_delivered,7451348337841669822,1776539883022,follower_c_27,,
not_delivered,7451348337841669822,1776539883022,follower_c_28,,
not_delivered,7451348337841669822,1776539883022,follower_c_34,,
not_delivered,7451348337841669822,1776539883022,follower_c_5,,
not_delivered,7451348337841669822,1776539883022,follower_c_33,,
not_delivered,7451348337841669822,1776539883022,follower_c_43,,
not_delivered,7451348337841669822,1776539883022,follower_c_14,,
not_delivered,7451348337841669822,1776539883022,follower_c_29,,
not_delivered,7451348337841669822,1776539883022,follower_c_10,,
not_delivered,7451348337841669822,1776539883022,follower_c_35,,
not_delivered,7451348337841669822,1776539883022,follower_c_37,,
not_delivered,7451348337841669822,1776539883022,follower_c_1,,
not_delivered,7451348337841669822,1776539883022,follower_c_6,,
not_delivered,7451348337841669822,1776539883022,follower_c_23,,
not_delivered,7451348337841669822,1776539883022,follower_c_30,,
not_delivered,7451348337841669822,1776539883022,follower_c_31,,
not_delivered,7451348337841669822,1776539883022,follower_c_16,,
not_delivered,7451348337841669822,1776539883022,follower_c_3,,
not_delivered,7451348337841669822,1776539883022,follower_c_2,,
not_delivered,7451348337841669822,1776539883022,follower_c_12,,
not_delivered,7451348337841669822,1776539883022,follower_c_20,,
not_delivered,7451348337841669822,1776539883022,follower_c_49,,
not_delivered,7451348337841669822,1776539883022,follower_c_32,,
not_delivered,7451348337841669822,1776539883022,follower_c_39,,
not_delivered,7451348337841669822,1776539883022,follower_c_50,,
not_delivered,7451348337841669822,1776539883022,follower_c_19,,
not_delivered,7451348337841669822,1776539883022,follower_c_25,,
not_delivered,7451348337841669822,1776539883022,follower_c_46,,
not_delivered,7451348337841669822,1776539883022,follower_c_47,,
not_delivered,7451348337841669822,1776539883022,follower_c_24,,
not_delivered,7451348337841669822,1776539883022,follower_c_38,,
not_delivered,7451348337841669822,1776539883022,follower_c_18,,
not_delivered,7451348337841669822,1776539883022,follower_c_48,,
not_delivered,7451348337841669822,1776539883022,follower_c_36,,
not_delivered,7451348337841669822,1776539883022,follower_c_13,,
not_delivered,7451348337841669822,1776539883022,follower_c_4,,
not_delivered,7451348337841669822,1776539883022,follower_c_42,,
not_delivered,7451348337841669822,1776539883022,follower_c_17,,
not_delivered,7451348337841669822,1776539883022,follower_c_22,,
not_delivered,7451348337841669822,1776539883022,follower_c_8,,
not_delivered,7451348337841669822,1776539883022,follower_c_15,,
not_delivered,7451348337841669822,1776539883022,follower_c_44,,
not_delivered,7451348337841669822,1776539883022,follower_c_9,,
not_delivered,7451348337841669822,1776539883022,follower_c_21,,
not_delivered,7451348337841669822,1776539883022,follower_c_26,,
not_delivered,7451348337841669822,1776539883022,follower_c_45,,
not_delivered,7451348337841669822,1776539883022,follower_c_40,,
not_delivered,7451348337841669822,1776539883022,follower_c_41,,
not_delivered,7451348339943016127,1776539883524,follower_c_30,,
not_delivered,7451348339943016127,1776539883524,follower_c_18,,
not_delivered,7451348339943016127,1776539883524,follower_c_35,,
not_delivered,7451348339943016127,1776539883524,follower_c_3,,
not_delivered,7451348339943016127,1776539883524,follower_c_49,,
not_delivered,7451348339943016127,1776539883524,follower_c_16,,
not_delivered,7451348339943016127,1776539883524,follower_c_15,,
not_delivered,7451348339943016127,1776539883524,follower_c_9,,
not_delivered,7451348339943016127,1776539883524,follower_c_45,,
not_delivered,7451348339943016127,1776539883524,follower_c_10,,
not_delivered,7451348339943016127,1776539883524,follower_c_20,,
not_delivered,7451348339943016127,1776539883524,follower_c_44,,
not_delivered,7451348339943016127,1776539883524,follower_c_47,,
not_delivered,7451348339943016127,1776539883524,follower_c_26,,
not_delivered,7451348339943016127,1776539883524,follower_c_37,,
not_delivered,7451348339943016127,1776539883524,follower_c_42,,
not_delivered,7451348339943016127,1776539883524,follower_c_12,,
not_delivered,7451348339943016127,1776539883524,follower_c_50,,
not_delivered,7451348339943016127,1776539883524,follower_c_32,,
not_delivered,7451348339943016127,1776539883524,follower_c_23,,
not_delivered,7451348339943016127,1776539883524,follower_c_41,,
not_delivered,7451348339943016127,1776539883524,follower_c_11,,
not_delivered,7451348339943016127,1776539883524,follower_c_13,,
not_delivered,7451348339943016127,1776539883524,follower_c_31,,
not_delivered,7451348339943016127,1776539883524,follower_c_14,,
not_delivered,7451348339943016127,1776539883524,follower_c_25,,
not_delivered,7451348339943016127,1776539883524,follower_c_28,,
not_delivered,7451348339943016127,1776539883524,follower_c_46,,
not_delivered,7451348339943016127,1776539883524,follower_c_7,,
not_delivered,7451348339943016127,1776539883524,follower_c_5,,
not_delivered,7451348339943016127,1776539883524,follower_c_8,,
not_delivered,7451348339943016127,1776539883524,follower_c_27,,
not_delivered,7451348339943016127,1776539883524,follower_c_29,,
not_delivered,7451348339943016127,1776539883524,follower_c_2,,
not_delivered,7451348339943016127,1776539883524,follower_c_19,,
not_delivered,7451348339943016127,1776539883524,follower_c_24,,
not_delivered,7451348339943016127,1776539883524,follower_c_36,,
not_delivered,7451348339943016127,1776539883524,follower_c_48,,
not_delivered,7451348339943016127,1776539883524,follower_c_43,,
not_delivered,7451348339943016127,1776539883524,follower_c_33,,
not_delivered,7451348339943016127,1776539883524,follower_c_17,,
not_delivered,7451348339943016127,1776539883524,follower_c_22,,
not_delivered,7451348339943016127,1776539883524,follower_c_38,,
not_delivered,7451348339943016127,1776539883524,follower_c_21,,
not_delivered,7451348339943016127,1776539883524,follower_c_6,,
not_delivered,7451348339943016127,1776539883524,follower_c_40,,
not_delivered,7451348339943016127,1776539883524,follower_c_39,,
not_delivered,7451348339943016127,1776539883524,follower_c_1,,
not_delivered,7451348339943016127,1776539883524,follower_c_34,,
not_delivered,7451348339943016127,1776539883524,follower_c_4,,
not_delivered,7451348342048556736,1776539884027,follower_c_32,,
not_delivered,7451348342048556736,1776539884027,follower_c_26,,
not_delivered,7451348342048556736,1776539884027,follower_c_11,,
not_delivered,7451348342048556736,1776539884027,follower_c_31,,
not_delivered,7451348342048556736,1776539884027,follower_c_33,,
not_delivered,7451348342048556736,1776539884027,follower_c_43,,
not_delivered,7451348342048556736,1776539884027,follower_c_20,,
not_delivered,7451348342048556736,1776539884027,follower_c_47,,
not_delivered,7451348342048556736,1776539884027,follower_c_37,,
not_delivered,7451348342048556736,1776539884027,follower_c_29,,
not_delivered,7451348342048556736,1776539884027,follower_c_19,,
not_delivered,7451348342048556736,1776539884027,follower_c_17,,
not_delivered,7451348342048556736,1776539884027,follower_c_21,,
not_delivered,7451348342048556736,1776539884027,follower_c_13,,
not_delivered,7451348342048556736,1776539884027,follower_c_34,,
not_delivered,7451348342048556736,1776539884027,follower_c_25,,
not_delivered,7451348342048556736,1776539884027,follower_c_46,,
not_delivered,7451348342048556736,1776539884027,follower_c_14,,
not_delivered,7451348342048556736,1776539884027,follower_c_38,,
not_delivered,7451348342048556736,1776539884027,follower_c_50,,
not_delivered,7451348342048556736,1776539884027,follower_c_49,,
not_delivered,7451348342048556736,1776539884027,follower_c_10,,
not_delivered,7451348342048556736,1776539884027,follower_c_6,,
not_delivered,7451348342048556736,1776539884027,follower_c_45,,
not_delivered,7451348342048556736,1776539884027,follower_c_30,,
not_delivered,7451348342048556736,1776539884027,follower_c_8,,
not_delivered,7451348342048556736,1776539884027,follower_c_27,,
not_delivered,7451348342048556736,1776539884027,follower_c_35,,
not_delivered,7451348342048556736,1776539884027,follower_c_16,,
not_delivered,7451348342048556736,1776539884027,follower_c_42,,
not_delivered,7451348342048556736,1776539884027,follower_c_9,,
not_delivered,7451348342048556736,1776539884027,follower_c_5,,
not_delivered,7451348342048556736,1776539884027,follower_c_48,,
not_delivered,7451348342048556736,1776539884027,follower_c_2,,
not_delivered,7451348342048556736,1776539884027,follower_c_28,,
not_delivered,7451348342048556736,1776539884027,follower_c_23,,
not_delivered,7451348342048556736,1776539884027,follower_c_22,,
not_delivered,7451348342048556736,1776539884027,follower_c_18,,
not_delivered,7451348342048556736,1776539884027,follower_c_24,,
not_delivered,7451348342048556736,1776539884027,follower_c_4,,
not_delivered,7451348342048556736,1776539884027,follower_c_1,,
not_delivered,7451348342048556736,1776539884027,follower_c_40,,
not_delivered,7451348342048556736,1776539884027,follower_c_3,,
not_delivered,7451348342048556736,1776539884027,follower_c_7,,
not_delivered,7451348342048556736,1776539884027,follower_c_36,,
not_delivered,7451348342048556736,1776539884027,follower_c_41,,
not_delivered,7451348342048556736,1776539884027,follower_c_15,,
not_delivered,7451348342048556736,1776539884027,follower_c_12,,
not_delivered,7451348342048556736,1776539884027,follower_c_39,,
not_delivered,7451348342048556736,1776539884027,follower_c_44,,
not_delivered,7451348344137320129,1776539884524,follower_c_38,,
not_delivered,7451348344137320129,1776539884524,follower_c_27,,
not_delivered,7451348344137320129,1776539884524,follower_c_18,,
not_delivered,7451348344137320129,1776539884524,follower_c_34,,
not_delivered,7451348344137320129,1776539884524,follower_c_36,,
not_delivered,7451348344137320129,1776539884524,follower_c_5,,
not_delivered,7451348344137320129,1776539884524,follower_c_49,,
not_delivered,7451348344137320129,1776539884524,follower_c_29,,
not_delivered,7451348344137320129,1776539884524,follower_c_10,,
not_delivered,7451348344137320129,1776539884524,follower_c_32,,
not_delivered,7451348344137320129,1776539884524,follower_c_28,,
not_delivered,7451348344137320129,1776539884524,follower_c_19,,
not_delivered,7451348344137320129,1776539884524,follower_c_3,,
not_delivered,7451348344137320129,1776539884524,follower_c_37,,
not_delivered,7451348344137320129,1776539884524,follower_c_31,,
not_delivered,7451348344137320129,1776539884524,follower_c_2,,
not_delivered,7451348344137320129,1776539884524,follower_c_17,,
not_delivered,7451348344137320129,1776539884524,follower_c_9,,
not_delivered,7451348344137320129,1776539884524,follower_c_6,,
not_delivered,7451348344137320129,1776539884524,follower_c_11,,
not_delivered,7451348344137320129,1776539884524,follower_c_41,,
not_delivered,7451348344137320129,1776539884524,follower_c_47,,
not_delivered,7451348344137320129,1776539884524,follower_c_43,,
not_delivered,7451348344137320129,1776539884524,follower_c_16,,
not_delivered,7451348344137320129,1776539884524,follower_c_42,,
not_delivered,7451348344137320129,1776539884524,follower_c_45,,
not_delivered,7451348344137320129,1776539884524,follower_c_20,,
not_delivered,7451348344137320129,1776539884524,follower_c_22,,
not_delivered,7451348344137320129,1776539884524,follower_c_30,,
not_delivered,7451348344137320129,1776539884524,follower_c_50,,
not_delivered,7451348344137320129,1776539884524,follower_c_48,,
not_delivered,7451348344137320129,1776539884524,follower_c_23,,
not_delivered,7451348344137320129,1776539884524,follower_c_44,,
not_delivered,7451348344137320129,1776539884524,follower_c_21,,
not_delivered,7451348344137320129,1776539884524,follower_c_26,,
not_delivered,7451348344137320129,1776539884524,follower_c_46,,
not_delivered,7451348344137320129,1776539884524,follower_c_14,,
not_delivered,7451348344137320129,1776539884524,follower_c_25,,
not_delivered,7451348344137320129,1776539884524,follower_c_15,,
not_delivered,7451348344137320129,1776539884524,follower_c_13,,
not_delivered,7451348344137320129,1776539884524,follower_c_8,,
not_delivered,7451348344137320129,1776539884524,follower_c_33,,
not_delivered,7451348344137320129,1776539884524,follower_c_35,,
not_delivered,7451348344137320129,1776539884524,follower_c_1,,
not_delivered,7451348344137320129,1776539884524,follower_c_39,,
not_delivered,7451348344137320129,1776539884524,follower_c_4,,
not_delivered,7451348344137320129,1776539884524,follower_c_24,,
not_delivered,7451348344137320129,1776539884524,follower_c_40,,
not_delivered,7451348344137320129,1776539884524,follower_c_12,,
not_delivered,7451348344137320129,1776539884524,follower_c_7,,
not_delivered,7451348346242860738,1776539885026,follower_c_38,,
not_delivered,7451348346242860738,1776539885026,follower_c_9,,
not_delivered,7451348346242860738,1776539885026,follower_c_50,,
not_delivered,7451348346242860738,1776539885026,follower_c_39,,
not_delivered,7451348346242860738,1776539885026,follower_c_24,,
not_delivered,7451348346242860738,1776539885026,follower_c_35,,
not_delivered,7451348346242860738,1776539885026,follower_c_11,,
not_delivered,7451348346242860738,1776539885026,follower_c_49,,
not_delivered,7451348346242860738,1776539885026,follower_c_14,,
not_delivered,7451348346242860738,1776539885026,follower_c_19,,
not_delivered,7451348346242860738,1776539885026,follower_c_1,,
not_delivered,7451348346242860738,1776539885026,follower_c_36,,
not_delivered,7451348346242860738,1776539885026,follower_c_27,,
not_delivered,7451348346242860738,1776539885026,follower_c_2,,
not_delivered,7451348346242860738,1776539885026,follower_c_12,,
not_delivered,7451348346242860738,1776539885026,follower_c_10,,
not_delivered,7451348346242860738,1776539885026,follower_c_23,,
not_delivered,7451348346242860738,1776539885026,follower_c_5,,
not_delivered,7451348346242860738,1776539885026,follower_c_3,,
not_delivered,7451348346242860738,1776539885026,follower_c_40,,
not_delivered,7451348346242860738,1776539885026,follower_c_29,,
not_delivered,7451348346242860738,1776539885026,follower_c_48,,
not_delivered,7451348346242860738,1776539885026,follower_c_34,,
not_delivered,7451348346242860738,1776539885026,follower_c_44,,
not_delivered,7451348346242860738,1776539885026,follower_c_15,,
not_delivered,7451348346242860738,1776539885026,follower_c_4,,
not_delivered,7451348346242860738,1776539885026,follower_c_45,,
not_delivered,7451348346242860738,1776539885026,follower_c_28,,
not_delivered,7451348346242860738,1776539885026,follower_c_43,,
not_delivered,7451348346242860738,1776539885026,follower_c_22,,
not_delivered,7451348346242860738,1776539885026,follower_c_41,,
not_delivered,7451348346242860738,1776539885026,follower_c_33,,
not_delivered,7451348346242860738,1776539885026,follower_c_13,,
not_delivered,7451348346242860738,1776539885026,follower_c_17,,
not_delivered,7451348346242860738,1776539885026,follower_c_26,,
not_delivered,7451348346242860738,1776539885026,follower_c_7,,
not_delivered,7451348346242860738,1776539885026,follower_c_42,,
not_delivered,7451348346242860738,1776539885026,follower_c_6,,
not_delivered,7451348346242860738,1776539885026,follower_c_46,,
not_delivered,7451348346242860738,1776539885026,follower_c_16,,
